name,tweet,date,like,retweet
lexi_farmer123,RT @PYSNGR: Don’t let this world convince you that you need to come out the pandemic more efficient and accessible.,2022-03-23 03:32:23+00:00,0,6
TalkToMeTylerT,"I couldn’t tell you the last time I stepped foot in a church. it’s fasho been a couple years but that’s obviously due to the pandemic. but even now, I still don’t just be in a rush to get back in that hoe.",2022-03-23 03:32:22+00:00,2,0
dr_chris_martin,RT @UNSWCityFutures: Prof Hal Pawson's work is featured this week in The Fifth Estate article on the impacts the pandemic has had on housin…,2022-03-23 03:32:20+00:00,0,4
swain3way,RT @Bassy_FS: Look closely the pandemic shows you the difference between mice and men,2022-03-23 03:32:20+00:00,0,3
ismart_Khiladi,RT @Ronita_Rivashni: What nonsense .... Whenever anything strikes India including a pandemic #AkshayKumar is one of the first people to tak…,2022-03-23 03:32:17+00:00,0,40
SinisterJerky,"@chantel_mccabe The pandemic made those few years feel like 10 years.

Even the footage looks oddly vintage, even though its not.

Basically what I'm saying is...I miss Tiger. 😩",2022-03-23 03:32:17+00:00,1,0
MingVaseDynasty,People/Americans have such a terrible scope of time 2 years seems languishing and awful but in the lifespan of a pandemic?,2022-03-23 03:32:15+00:00,1,0
codepale,RT @JesseKellyDC: Remember when Joe Biden pointed his finger at half the country and blamed them for a pandemic and then tried to have them…,2022-03-23 03:32:15+00:00,0,2969
MingVaseDynasty,Businesses have made billions during the Pandemic and the richest nation thay ever existed in the history of the world cannot find the compassion for its people to do the absolute most to keep us safe. We cant even track daily death any more.,2022-03-23 03:32:15+00:00,0,0
nmfa17,@DrLeanaWen Your messaging has been all over the place during this pandemic.,2022-03-23 03:32:14+00:00,0,0
SUJITHAMOTILAL,"RT @gautam198983: @SunilKu92687431 #SavePSBSaveNation
PSBs work tirelessly for the nation be it with an ongoing Pandemic or without one yet…",2022-03-23 03:32:14+00:00,0,4
marcus_ness,@PSyvret Imagine if these clowns had been in charge of our pandemic response. Stuff of nightmares.,2022-03-23 03:32:13+00:00,0,0
MingVaseDynasty,"We're not even at the target vax goal for the US. We're at ~60%. I understand wanting to prevent public hysteria, but the US hasnt done the minimum to protect the citizens during this pandemic. The current posturing from officials is:we've tried nothing and we're all out of ideas",2022-03-23 03:32:13+00:00,1,0
MingVaseDynasty,"Im so disappointed in Dr Wen. 
I admired her for such a long time with her work in Baltimore. Her public health policies then were so important and revolutionary. 
But her statements throughout the pandemic have gotten increasingly gaslighting. https://t.co/wPOuMXA0gg",2022-03-23 03:32:12+00:00,3,0
h_donbelle,RT @mave_nicegirl: “DonBelle’s success has proven that love will shine amidst the pandemic.”💕💕💕 https://t.co/LIJW8WKQRj,2022-03-23 03:32:09+00:00,0,1161
60sleigh,"RT @danielgoyal: Given all the misinformation we’ve been fed, really not sure the nation will respond any better to the next pandemic.",2022-03-23 03:32:07+00:00,0,181
WarriorLemming,"RT @jimmy_dore: “This is a pandemic of the unvaccinated “-Joe Biden

“If you get the vaccine, you’re not gonna get covid” - Joe Biden",2022-03-23 03:32:05+00:00,0,760
navalmeedin1,"RT @ibrahimarat4: @KevinVuongTO @monicahagi955 @NATO I and my wife arrived canada just before #pandemic.  Since we have landed, we worked t…",2022-03-23 03:32:04+00:00,0,1
momhew_,@Kailaxvx @bananatickler You’d think that parents would be for it based on sheer convenience alone. He and I haven’t been sick since pandemic started because of masks and now that more than half of his class is no longer wearing them we catch colds 🤔 have to miss work/school ?,2022-03-23 03:32:03+00:00,2,0
andrew_dunk,"Can people please stop using the term ""post-pandemic"" to describe the current situation? Because it's not true. #COVID19Aus #CovidIsNotOver #COVID19 #auspol",2022-03-23 03:32:02+00:00,0,1
docfreeride,"RT @Ebonyteach: The game metaphor has limits, and there are parts of this I didn't understand until the pandemic began. @ProfKori's Know Yo…",2022-03-23 03:32:01+00:00,0,10
inquirerdotnet,The local government of Quezon City has partnered with the World Bank Group’s International Finance Corp. to ramp up response against the prolonged COVID-19 pandemic. | @bendeveraINQ /PDI https://t.co/sDzCVaN15D,2022-03-23 03:32:01+00:00,3,2
t5r66,RT @Amy89002: I Hope that LOVE is the next pandemic 💗 https://t.co/Sc3hvIpm8C,2022-03-23 03:32:01+00:00,0,409
shriram78,RT @sanjeevsanyal: Am not making an anti-vax statement. Am just pointing out something that is obvious after 2 years of the pandemic and sh…,2022-03-23 03:31:59+00:00,0,139
ahern38,"RT @nytimes: The number of people in the U.S. who died of alcohol-related causes soared during the pandemic, as routines were upended, supp…",2022-03-23 03:31:59+00:00,0,824
coolwizardalex,"every march since the pandemic (2020, 2021, 2022) https://t.co/TbZ2cyEl6z",2022-03-23 03:31:58+00:00,5,0
juliefairey,"@JandalLife I think ""I wasn't able to fully focus on this because of The Situation *wave hands around to indicate Everything* so you may want to review it closely"" is entirely fair in a global pandemic and climate crisis, while parenting during late capitalism in a colonised state.",2022-03-23 03:31:58+00:00,2,0
norifridd,RT @jojirashark: I just wish that the Savusavu businessman who had asked the AG why teachers were getting fully paid during the pandemic ha…,2022-03-23 03:31:51+00:00,0,55
Rob11E,"@TimUppal Durning A Pandemic &amp;  War in Ukraine Cooperation (Federally &amp; Provincially) Are Mature &amp; Required Actions … Conservatives, Grow Up, Read the Room &amp; be apart of the Solution ! https://t.co/oc2TPN0D2C",2022-03-23 03:31:50+00:00,0,0
jhuckaby,"@juanjuanmejias @Mawkyman Hey Juan!  I haven’t given up on the color cycling tool, but due to the pandemic and life events, I had to take a hiatus. But I am going to resume work on it this year. I’ll tweet at you when I have news!",2022-03-23 03:31:50+00:00,3,0
SlickSamD,RT @JesseKellyDC: Remember when Joe Biden pointed his finger at half the country and blamed them for a pandemic and then tried to have them…,2022-03-23 03:31:49+00:00,0,2969
EnduraVentures,RT @pandemic_tech: We are thrilled to announce that Sumanyu Sharma of @SocialAlphaIN has been awarded a PandemicTech Innovation Fellowship…,2022-03-23 03:31:48+00:00,0,3
lme5081,"RT @sarasarahT: yes! excited to announce I worked on rune factory 5! this was back in spring 2020, right when the pandemic started. I edite…",2022-03-23 03:31:47+00:00,0,7
mehramedia,"Pandemic keeps uber rich off charities, contribution drops to 11% https://t.co/x8DfkLFsAZ",2022-03-23 03:31:46+00:00,0,0
BrandTastik,"@GOPChairwoman Um, also we're coming out of a pandemic. Why is there global inflation? Is Bidens spending causing inflation all over the globe. Stupid",2022-03-23 03:31:44+00:00,0,0
ModhoMia,@CryptoTitans1 @LaikaverseNFTs Q..Can you explain the background of your $LAIKA team?  How will you and your team carry out this  $LAIKA project during this current pandemic?,2022-03-23 03:31:42+00:00,0,0
dcjamieson,"Music education has struggled, yet survived through this pandemic…offered hope to many. As school music programs rebuild, students and teachers should be celebrated and encouraged at this time, rather than mocked. #MusicEducation",2022-03-23 03:31:40+00:00,2,0
nujbiz,@alxsgarciaa_ ofcccc there’s a pandemic 😔😔,2022-03-23 03:31:40+00:00,0,0
JackLinFLL,"@stacey_rudin @ChristinaPushaw Based on what my international friends and acquittances tell me, Florida has been the best place in the world, by far, to be in for the pandemic.",2022-03-23 03:31:38+00:00,3,0
TheTippyTops,"RT @TaviCosta: We just saw the largest issuance of US Treasuries since the pandemic recession &amp; global financial crisis.

Almost $850B just…",2022-03-23 03:31:37+00:00,0,276
zonerealties,"It is parallel to pandemic, we need to explore our world. no lockdown in future.",2022-03-23 03:31:37+00:00,0,0
medconstweeter,"500 million baht has been approved for the antiviral medicine, Paxlovid, by the Public Health Ministry. 
It is part of a 8.4 billion baht budget allocated for pandemic control. The rest of the fund will be dispersed to frontline medical and health workers.https://t.co/yRtbBBhW0I",2022-03-23 03:31:36+00:00,0,0
Jonharding77,"RT @docuterror: The Channel Invasion of the UK has been going at a pace during the Pandemic, not reported on MSM. They gain Human Rights, h…",2022-03-23 03:31:35+00:00,0,11
AndrewNerlinger,RT @pandemic_tech: We are thrilled to announce that Sumanyu Sharma of @SocialAlphaIN has been awarded a PandemicTech Innovation Fellowship…,2022-03-23 03:31:34+00:00,0,3
PrasadKasibhat1,"@KCA207 @jljcolorado @SCPSInfo @ChilesMiddle @GenevaElem @PJHagertyHS Have commented elsewhere. Some thingsdont add up. 40% reduction with 2.4 ach??? Relative to what? And 250 vs 50 cases per 100000. Is that per day? If so, 50 is high. If ovet course of pandemic, even 250 seems low.",2022-03-23 03:31:31+00:00,2,0
stubborn123,"RT @taran_adarsh: #TheKashmirFiles is SENSATIONAL... *Week 2* trending is THE HIGHEST in *post pandemic era*, OVERTAKES #Sooryavanshi, #83T…",2022-03-23 03:31:30+00:00,0,3818
BCisvulnerable,RT @danielgoyal: The pandemic has exposed some libertarians’ ideology for what it actually is: freedom to exploit the vulnerable without an…,2022-03-23 03:31:30+00:00,0,640
MNUnitedAF,"RT @CindyMilstein: After 2 yrs of pandemic absence, our #AnarchistSummerSchool will be gathering in person, August 13–21 &amp; our application…",2022-03-23 03:31:29+00:00,0,47
chintamanisabar,"RT @taran_adarsh: #TheKashmirFiles is SENSATIONAL... *Week 2* trending is THE HIGHEST in *post pandemic era*, OVERTAKES #Sooryavanshi, #83T…",2022-03-23 03:31:29+00:00,0,3818
kgreene90,"@demo_beta_v2 @EricTopol Sadly, many were apparently brain damaged before Covid even hit. Now proven out by the handling of the pandemic.",2022-03-23 03:31:28+00:00,0,0
jettwalker,"RT @WmHaseltine: Drugs that bolster innate immunity, or natural immunity, are the next frontier of pandemic control, not just for Covid-19…",2022-03-23 03:31:28+00:00,0,10
evelynedeleeuw,RT @UNSWCityFutures: Prof Hal Pawson's work is featured this week in The Fifth Estate article on the impacts the pandemic has had on housin…,2022-03-23 03:31:27+00:00,0,4
sinannjewel,RT @DougJBalloon: A pessimist sees the pandemic as 1 million dead.  An optimist sees it as 329 million still alive.,2022-03-23 03:31:26+00:00,0,85
Buddylovejrr,RT @chrisbarragan1: Tory lanez quarantine radio really was peak times during pandemic,2022-03-23 03:31:26+00:00,0,930
njiyer,@IntoxillectNimo Sorry for your Loss. Thanks again for the valuable information/advice all through this Pandemic.,2022-03-23 03:31:25+00:00,1,0
dazyholly,@newsmax What in the actual... so you rush revotes during a pandemic and then claim power longer...,2022-03-23 03:31:24+00:00,0,0
DomiRoberson,"RT @BigTParker: @SWAholding4ever @wokeSTEMteacher I made more doing Instacart during the pandemic, working on average 34 hours a week, than…",2022-03-23 03:31:20+00:00,0,349
DawnRoseTurner,"RT @Lidsville: This is tomorrow at 12:30 pm. 

Have you found BC &amp; Canada's response to the pandemic unethical and inequitable? This is for…",2022-03-23 03:31:19+00:00,0,14
Daitah1,RT @dp_karthik: #Master was initially planned to release in the month of April but unfortunately due to the pandemic it got postponed to Ja…,2022-03-23 03:31:18+00:00,0,278
lauriemyersHL,RT @Adamhill1212: The fact we don’t have national licensing for medical professionals 2+ years after the start of a pandemic is mind blowin…,2022-03-23 03:31:17+00:00,0,82
Johnnygfrmbklyn,RT @JesseKellyDC: Remember when Joe Biden pointed his finger at half the country and blamed them for a pandemic and then tried to have them…,2022-03-23 03:31:17+00:00,0,2969
ianbobmorris,"@EllieNotTifa the pandemic has made my brain worse in multiple ways, one of which is i need more validation that i am a decent person",2022-03-23 03:31:17+00:00,2,0
MLGG2,"@DrLeanaWen A pandemic should be managed by epidemiologists with knowledge on pandemics. When are we going to hold accountable people who, without training or accountability, are doing so much harm? https://t.co/ESdwzS8SJt",2022-03-23 03:31:17+00:00,0,0
AGL411,@ArtsyTeacherOne They also take proposed funding from disability service providers and nursing homes and other needed services to create this voucher system.  Lets take COVID money from those MOST affected by the pandemic and make a voucher system.  Sounds great. 🤦🏻‍♀️,2022-03-23 03:31:15+00:00,1,0
SumanaSiliguri,"RT @lovestatistix: A soul-stirring read–– @SumanaSiliguri you struck the right note with...  ""this pandemic, where not birth but death made…",2022-03-23 03:31:11+00:00,0,2
pandemic_tech,We are thrilled to announce that Sumanyu Sharma of @SocialAlphaIN has been awarded a PandemicTech Innovation Fellowship to support his efforts to develop and scale innovations aimed at pandemic preparedness and response in India.  Welcome to the team! https://t.co/YfWKhwN3On https://t.co/6xxQ2cBPsd,2022-03-23 03:31:11+00:00,9,3
Johnnygfrmbklyn,"RT @MarshaBlackburn: Judge Jackson used the COVID-19 pandemic as justification to release a fentanyl drug dealer, a bank robber addicted to…",2022-03-23 03:31:10+00:00,0,4738
COVID_Scale,"Since the start of the pandemic, 999,792 Americans have died from #COVID19 (16.3% of all deaths worldwide). That is about the same as 29,405 USS Liberty incidents which killed 34 people in 1967: https://t.co/6jal24vx93",2022-03-23 03:31:09+00:00,0,0
navalmeedin1,RT @ILiveToDrive: @KevinVuongTO @monicahagi955 @NATO Thank you for addressing our concerns we worked throughout the #pandemic now due to no…,2022-03-23 03:31:09+00:00,0,4
Titus_Roach,"@Ninjycoon @hyper_high @Hibernaculum23 @PrisonPlanet The WHO. 80 to 85% of ppl will experience no symptoms. 10 to 15% mild symptoms. 5% or less, severe symptoms and a fraction of that 5% will face mortality. 

We have never been in a pandemic. Humans have been mass tested for coronaviruses. Which are common and change constantly.",2022-03-23 03:31:07+00:00,0,0
The_PasserbyLV3,RT @UnarmedOracle: One of the more upsetting parts of my pandemic was being forced to confront the fact that I probably care about other pe…,2022-03-23 03:31:06+00:00,0,164
elliot_schrock,RT @COVIDnewsfast: I'm not going to sugar coat it for you guys. This will be the most difficult part of the pandemic to date. Not only is p…,2022-03-23 03:31:04+00:00,0,6111
SBMcCallister,"@MarshaBlackburn https://t.co/jKHtITXIil

You can't be that dumb to the blatant sexual abuse of children in the Catholic Church. 

So this must be feigning shock to coverup a sexual abuse pandemic inside the Holy Roman Church of multiple USA states. 

Meneo Law Group tracks them all.",2022-03-23 03:31:03+00:00,3,0
KasyapaSahu,RT @ECHOIndiaTrust: The Covid-19 pandemic brought many challenges. The IPC programme took steps to spread awareness about preventive measur…,2022-03-23 03:31:02+00:00,0,11
America21568421,"@RobertVonB1 @DosenbachKen @HCrabber @ScottPresler Claiming I ""don't realize 2019 isn't 2020” is relevant because Biden is saving us? Saving us from what? He's the only president to hit record inflation &amp; nearly record high gas prices. This could've been avoided. Prices never reached this under Trump, in the middle of a pandemic.",2022-03-23 03:31:02+00:00,0,0
Saminajam,"RT @SachaBaronCohen: When lies and conspiracies threaten democracy and fuel a pandemic, debunking them is more important than ever.

Congra…",2022-03-23 03:31:01+00:00,0,49
FatnMostly,RT @CarymaRules: One of the most maddening aspects of Ontario's pandemic response is @fordnation consistently overlooking obvious policy so…,2022-03-23 03:31:01+00:00,0,23
4WhomJBellTolls,"@JohnBoschFF Theater by me does $5 Tuesdays. It used to be the night I saw everything. 

Then I decided it would be a good idea to do a fantasy football podcast on Tuesday nights. 

Stupid pandemic.",2022-03-23 03:31:00+00:00,1,0
RichardAjarn,"RT @TaviCosta: We just saw the largest issuance of US Treasuries since the pandemic recession &amp; global financial crisis.

Almost $850B just…",2022-03-23 03:30:58+00:00,0,276
yahfav_kelzzz,"so, there are wars going on, we're in the midst of a pandemic...idk mayn I'm still waiting for someone to say sike",2022-03-23 03:30:52+00:00,1,0
RobertC60906066,"@CTVNews Lets hope it spells his demise. We need to vote Red across the board. God help Ontario if this loser buffoon gets re-elected. Ontario will be so screwed. He was a disaster prior to covid, he was a disaster throughout the pandemic, and he will be even more of a disaster if he wins",2022-03-23 03:30:51+00:00,2,0
RuthAbbey,READ: President Rodrigo Duterte has signed Executive Order 166 adopting the 10-point agenda to accelerate and sustain economic recovery from the Covid-19 pandemic. @pnagovph https://t.co/wMKZ5ymyWV,2022-03-23 03:30:50+00:00,5,0
laurbits,@lamareaux's pandemic purchased plush friends https://t.co/mwWwio5Hv6,2022-03-23 03:30:48+00:00,1,0
blueridgeboy77,@heysaraaaaa We had bought tickets to his concert a month before the pandemic started… needless to say we never got to go. 🙃😂,2022-03-23 03:30:42+00:00,1,0
nia75city,RT @XuanBoosted: @MorganGodfery Why is everyone acting as though the pandemic is over..? this was not about gaining political favours for L…,2022-03-23 03:30:40+00:00,0,2
jlounsbury59,GI Infections Dipped Sharply During Pandemic Restrictions https://t.co/02woIOrriw,2022-03-23 03:30:38+00:00,2,0
johngalt2999,"RT @Epiwhisper: The test was fake
The pandemic was fake
The shot was fake
The social distancing was fake
The lockdowns were fake
The news w…",2022-03-23 03:30:38+00:00,0,4
JamesLyding,@jwilcox79 Reinstating a mask mandate would be ineffective due to compliance/enforcement so the argument is moot. I was arguing against the notion that everyone should use the same risk calculus as Dr. Wen because the pandemic is still very dangerous to a lot of us and those we love.,2022-03-23 03:30:38+00:00,0,0
388Stavros,"RT @rkhamsi: I thought this pandemic would be like the movie Contagion.

But it’s really just like Dumb and Dumber.",2022-03-23 03:30:36+00:00,0,312
jemzafra,"The thought of losing my favorite brand under the group still haunts me, a day after boss broke it to me. The economic havoc of this pandemic is still not yet over. If you can support the F&amp;B brands that are still standing, please do so. What I feared most might just happen.",2022-03-23 03:30:34+00:00,1,0
__kingnetta,RT @NahImNotDecent: Arguing for the right to smash someone who was in high school during the pandemic is diabolical.,2022-03-23 03:30:33+00:00,0,2691
Holtzmann,"RT @lazesummerstone: So right before the pandemic I got really into keyboards, but noticed that there wasn't anything really mysterious &amp; s…",2022-03-23 03:30:32+00:00,0,21
TommieKhaos,"RT @thenation: While the pandemic has been hard on the vast majority of Americans, it’s been nothing but good times for the billionaire cla…",2022-03-23 03:30:31+00:00,0,8
Andre__Damon,"@DrLeanaWen @denise_dewald Masking has zero costs. The proponents of herd immunity, such as Donald Trump and @DrLeanaWen, oppose masking  because it reminds the public that the pandemic is real and encourages them to protect themselves. 

Masking hinders mass infection. That is why Wen opposes it.",2022-03-23 03:30:30+00:00,186,30
Cdoglover1,@JuliaDixon84 @MarkMcGowanMP I wouldn't advise that. This pandemic isn't over just because we don't like it anymore. People are still dying.,2022-03-23 03:30:29+00:00,4,0
elgrenchoviejo,RT @StillSafeAtHome: Remember when the left was blaming unvaxxed Trump supporters for the pandemic? They gloated because they didn’t get it…,2022-03-23 03:30:29+00:00,0,1
Suzyiam,"@nzherald Key never dealt with anything even close to a pandemic. He has no idea.  Govt is taking time &amp; being cautious - unlike Key who rushed in with his flag referendum &amp; wasted $26 million of our money. 
The media need to get over their love affair with Key, he's a useless drongo",2022-03-23 03:30:28+00:00,17,3
cauldronbubblez,I cried through the first 20 minutes but... I took 3 COVID tests and waited through the worst of this pandemic just to see my favorite band: Beach House. Music has brought me so much joy in my life. I listened to 7 a lot during lockdown. I can't say much else except wow thank you https://t.co/TfT9ITODz5,2022-03-23 03:30:26+00:00,3,0
StallionKing_1,"@vs38523270 @Itsdeepak0709 @Raj11_Speaks @ANI Yes my friend because state and center have to earn money. For the past 2 years they are spending money on pandemic, free flights, medical, vaccine etc . go to the finance ministry site and read the balance sheet of India. also read before 2014 😎.",2022-03-23 03:30:25+00:00,6,1
FLORIDABUTTERF1,@DrLeanaWen Pre-pandemic normal is exactly why we have a pandemic in the first place. Why would anyone want to return to that? Like a dog returning to its vomit. Changing behavior and learning from it is a good thing.,2022-03-23 03:30:25+00:00,1,0
Old_Black_Dog,RT @BLCKD_COM_PlLLD: This is what the pandemic is about and dont let anybody tell you different. https://t.co/tmhmbSsVhK,2022-03-23 03:30:24+00:00,0,676
arpitmehta99,"RT @PAlearner: Among such bad news of
war
inflation
Pandemic
Huge FII Selling

NIFTY is standing firmly at 17000 and Above.

Imagine where…",2022-03-23 03:30:21+00:00,0,3
FOX5Atlanta,"As a direct result of the COVID pandemic, the landscape of the U.S. housing market has changed dramatically in the past couple of years.  https://t.co/DXxerJXaSH",2022-03-23 03:30:20+00:00,4,1
CTVNews,New Zealand to remove pandemic mandates as Omicron wanes https://t.co/VdwSIhV2Ly https://t.co/4bUJYe4Tqn,2022-03-23 03:30:19+00:00,15,4
adogslifeTO,"RT @YoniFreedhoff: At no time this pandemic, including during the worst of the Dec/Jan Omicron wave, have I had more friends reporting they…",2022-03-23 03:30:18+00:00,0,457
nycbernardo,"RT @MovendiNY: U.S. alcohol-related deaths up 25% during the pandemic, @nytimes reports. Left unaddressed in the @RoniNYTimes article: the…",2022-03-23 03:30:17+00:00,0,3
simonfilm_nyc,RT @charlesjkenny: US Pandemic preparedness spending. Compare what is proposed (green) and what the Senate currently plans to deliver (oran…,2022-03-23 03:30:15+00:00,0,13
techtalkdeutsch,"@DystopianRevolt @9lekt Not necessarily true. Hundreds of teenagers or the elderly are still using the iPhone 6 many continue to get newer apps. Like apps that have kept us connected video calling apps and games which have helped make an impact on thousands though the pandemic.
- Joshua",2022-03-23 03:30:13+00:00,0,0
WAAYTV,The state hasn't seen hospitalization numbers this low since the early days of the Covid-19 pandemic. https://t.co/mSxq0Ny1no,2022-03-23 03:30:09+00:00,3,0
IhoPwaitress74,"Have been staying in studio apartments in extended stay hotels for 2 years (initially waiting for apt rental prices to go down during pandemic lol-they went up instead).

Photos from Stayable Select Suites Gainesville FL tonight-stairwells. Place so filthy I'm sitting in my car. https://t.co/Vn18ZfF1e4",2022-03-23 03:30:08+00:00,3,1
zonerealties,"parallel to pandemic explore your world, lockdown is not vaccine",2022-03-23 03:30:03+00:00,0,0
tigerwat48,RT @JennaEllisEsq: Oh stop. This is NOT a reminder “the pandemic isn’t over.” It’s a reminder people still get sick with colds and flus and…,2022-03-23 03:30:03+00:00,0,278
mendozanel66,RT @CityNewsTO: A 70-year-old has gone out for a run everyday since the beginning of the pandemic. @CityAdrian with the remarkable senior c…,2022-03-23 03:30:03+00:00,0,10
KhmerTimes,"It seems apt that it was Boris Johnson was one of the first to champion the phrase “Freedom Day” in conjunction with the pandemic. The British prime minister, who has an incurable penchant for populist statements of this ilk https://t.co/HxOVm2U3qm",2022-03-23 03:30:02+00:00,1,0
jeffbullas,Why Innovation Is Key to Survival for Specialty Food Businesses Impacted by the Pandemic #specialtyfoods #pandemicmarketing https://t.co/IJqfPcIBT4 https://t.co/EXTPYzAivZ,2022-03-23 03:30:02+00:00,0,1
lamSancho,@BeConscientious @caitoz Inflation is due to global pandemic. Tensions are due to conflicts in agreements. Unprovoked slaughter of a perceived threat is opportunistic. People forget all Americans are dealing with extra inflation because the USD had to sustain/recover multiple countries other than the US.,2022-03-23 03:30:02+00:00,0,0
ORF_CNED,"The #COVID19 #pandemic, drought, and economic hardships combined with an uncertain future with the current rulers of #Afghanistan, the Afghans are stuck between a rock and a hard place, avers @SuliemanHedayat. https://t.co/0plvuZ0lgl",2022-03-23 03:30:00+00:00,0,0
CBS6,"Longtime educators, from superintendents to teachers and support staff, point to the pandemic as one reason for the stress.

https://t.co/RZo3e7Go6w",2022-03-23 03:30:00+00:00,0,0
terpenedreaming,RT @bhaysmith: @your_Mr_Wright Crazy they in jail and gas companies made billions when the pandemic started. Who's the real thieves.,2022-03-23 03:29:59+00:00,0,107
cnnphilippines,"What assurance can people have that those affected by the COVID-19 pandemic, oil price hike, etc. will receive ayuda, fuel subsidy?

DBM says it is doing everything it can to help relieve the difficulties Filipinos are going through caused by the COVID pandemic.",2022-03-23 03:29:59+00:00,1,0
Nkanyisosach,RT @ma_Dhladhla: @StandardBankZA I bake for a living..this is how i put food on the table since i got retrenched due to the pandemic last y…,2022-03-23 03:29:57+00:00,0,15
ZhiZhuWeb,"""backdoor book removals are taking place nationwide, as overworked administrators — weary from managing the pandemic and from turmoil over diversity, equity and inclusion programs — seek to quash further controversy before it can begin.""

#books #reading 
https://t.co/6BiDS134vB https://t.co/teKD5vq0ID",2022-03-23 03:29:56+00:00,2,1
Tanto_Archilo,"@PrisonPlanet 2 years of pandemic, and you STILL don't understand how vaccines work. You really are a functional illiterate.",2022-03-23 03:29:54+00:00,0,0
Jakbar1,"RT @IanMaher7: 🙏Praying &amp; remembering daily through the pandemic, those who have died in the UK with C-19. May they rest in peace. Also for…",2022-03-23 03:29:52+00:00,0,208
billythekid2444,"@PinkyVoteBlue @CalltoActivism DeSantis did a great job during pandemic. Cant you just be Thankful. I am living in germany. We are still under hard restrictions. Mandate ist coming. Free Culture gone..
Just be Thankful to have that liberate leader.",2022-03-23 03:29:50+00:00,0,0
ModhoMia,@CryptoTitans1 @DigitalRenais Q..Can you explain the background of your  $VINCI team?  How will you and your team carry out this $VINCI  project during this current pandemic?,2022-03-23 03:29:50+00:00,0,0
DoriTurcotte4,"RT @YoniFreedhoff: At no time this pandemic, including during the worst of the Dec/Jan Omicron wave, have I had more friends reporting they…",2022-03-23 03:29:50+00:00,0,457
matt1986_wilson,"@JoanieVee1 I think it’s just that it’s highly contagious. I’d be surprised if she wasn’t still being smart about the pandemic. Statistically, it was bound to happen. But the fact she’s triple vaxxed is a comfort. Means she should be ok.",2022-03-23 03:29:37+00:00,2,0
bell_cj_bell,@sminchicago @GetAFreakinGrip @HStarshot Exactly? Calling everyday Americans insurrectionists? Ignoring liberal riots and terrorism from two summers ago as if nothing ever happened? During a pandemic? Yeah ok.,2022-03-23 03:29:36+00:00,0,0
VABVOX,@HillaryClinton Wishing you a swift and uneventful recovery. Thank you for your support for science. Those of us who voted for democracy in 2016 deeply regret that you were not the person who led the country through the pandemic.,2022-03-23 03:29:34+00:00,465,38
MLGG2,"@KashPrime A pandemic should be managed by epidemiologists with knowledge on pandemics. When are we going to hold accountable people who, without training or accountability, are doing so much harm? @patientombuds @cpso_ca @COVIDSciOntario @OPHA_Ontario @OttawaHealthLaw @UofTNews @drjfrank https://t.co/VVYY3CozxC",2022-03-23 03:29:31+00:00,0,0
ogmini_ntln,RT @Bassy_FS: Look closely the pandemic shows you the difference between mice and men,2022-03-23 03:29:30+00:00,0,3
jaredwbuck,"@Archie_Miller @elevatedcitizen You looked good in red, you might look better in blue. Best of luck from a Hoosier fan that thinks the pandemic ruined your success in B-Town.",2022-03-23 03:29:29+00:00,1,0
peymaneh123,"RT @IranNewsUpdate1: #WorldWaterDay
#Iran faces a hidden truth that would have a disastrous impact as the #pandemic winds down.

Many envir…",2022-03-23 03:29:28+00:00,0,24
Christin210,"Remember when Drumpf and Kushner botched the pandemic response so badly that Doctors Without Borders had to help the USA, one of the richest countries in the world?
Embarrassing.",2022-03-23 03:29:26+00:00,5,3
zhangxinyan2021,"RT @chinaorgcn: After the pandemic-related slump of Chinese company investments in Europe in 2020, the number of transactions rose again an…",2022-03-23 03:29:24+00:00,0,1
parthakundu63,"RT @taran_adarsh: #TheKashmirFiles is SENSATIONAL... *Week 2* trending is THE HIGHEST in *post pandemic era*, OVERTAKES #Sooryavanshi, #83T…",2022-03-23 03:29:24+00:00,0,3818
MadrasTribune,New Zealand to remove pandemic mandates as omicron wanes - https://t.co/oSQ7bFjScL,2022-03-23 03:29:22+00:00,0,0
428quotesbot,"If they were unable to quarantine the infected in time, then Shibuya — no, all of Japan might be engulfed in a pandemic that the drug could never stop.
He could only hope that his complying with the authorities might help stop the spread of the infection before it was too late.",2022-03-23 03:29:21+00:00,0,0
iglooslice,@DrLeanaWen There are many things we can do between the extremes of pre-“pandemic normal” and lockdown that would help protect the vulnerable. Can you honestly not think of any?,2022-03-23 03:29:19+00:00,0,0
paulrvalentine,"Pandemic may have been worth it after all

https://t.co/hvdCKvYr5P",2022-03-23 03:29:13+00:00,0,0
shawnellis21,RT @KatieDaviscourt: Remember when you gave nearly $1 billion of unemployment money to Nigerian scammers during the middle the pandemic?!,2022-03-23 03:29:09+00:00,0,66
waynewr96679398,"RT @covie_93: Guys, there's still a pandemic. If you are going out please wear a mask. We don't want a second wave.",2022-03-23 03:29:08+00:00,0,1214
1986reagangirl,"RT @teadain: @kylenabecker I'm doing something wrong. I've worked through the entire pandemic, taken my family on 3 vacations to Mexico and…",2022-03-23 03:29:08+00:00,0,178
Kennedy36385330,RT @kezcamp: @TelkomZA I was just informed all 011 fiber lines are down today. We are in a pandemic and people are working from home. I hop…,2022-03-23 03:29:04+00:00,0,1
